ax,ay,az,wx,wy,wz
4.641926288604741,0.355184614658356,-8.8598747253418,0.0696365907788277,0.00106898276135325,-0.0146603342145681
4.96570539474487,0.394067972898483,-8.87019348144531,-0.0368035472929478,0.0213796533644199,-0.0241284668445587
4.5595235824585005,0.38659042119979903,-8.926873207092289,-0.00397050706669688,0.0424538850784302,0.0280989743769169
4.57193613052368,0.275473713874817,-8.784351348876951,0.00748287886381149,0.0135913519188762,0.030084228143096
4.6408796310424805,0.261266320943832,-8.60952568054199,-0.00580304907634854,-0.0508530326187611,-0.0445918515324593
4.90752983093262,0.341276317834854,-9.11725234985352,-0.0253501608967781,0.0041232188232243104,0.00610847258940339
4.85683155059814,0.244217455387115,-8.54073143005371,-0.0114533863961697,0.0345128700137138,0.0441337153315544
4.77457857131958,0.262911379337311,-9.03215789794922,0.0294733811169863,-0.0415376126766205,0.0549762547016144
4.97482776641846,0.162412837147713,-8.85419178009033,-0.0401632077991962,0.0416903272271156,0.045202698558569
4.98439931869507,0.250049978494644,-8.446364402771,0.0444391369819641,-0.0481042228639126,0.019241688773036
4.91321277618408,0.422632306814194,-9.33694362640381,-0.0193943995982409,0.02779355086386201,0.0450499840080738
4.6908297538757315,0.375374048948288,-9.101250648498539,-0.0236703306436539,-0.0163401644676924,0.0103844031691551
4.76485776901245,0.314357072114944,-8.679515838623049,0.0896418318152428,-0.0528382882475853,-0.0227540601044893
4.5453162193298295,0.302841603755951,-8.860772132873539,-0.007024743594229221,-0.0271827038377523,-0.0419957488775253
4.5930233001709,0.22956141829490695,-9.03978443145752,-0.0513111688196659,-0.0375671051442623,-0.019241688773036
4.81660223007202,0.296111792325974,-8.72542762756348,-0.00397050706669688,-0.0064138961024582395,-0.0265718549489975
4.73599433898926,0.228365004062653,-9.04696369171143,0.0021379655227065104,-0.0212269425392151,0.00290152453817427
4.59885549545288,0.259023040533066,-8.61475944519043,-0.0334438867866993,0.0358872748911381,0.0407740548253059
5.0089254379272505,0.284745901823044,-9.002546310424801,-0.00900999736040831,-0.0395523607730865,0.0236703306436539
4.88599443435669,0.280408889055252,-8.71884727478027,-0.042606595903635004,0.0357345640659332,0.0450499840080738
4.7742795944213885,0.300598353147507,-8.87378311157227,0.00931542087346315,0.0146603342145681,0.0699420124292374
4.63953351974487,0.309421867132187,-8.77956581115723,-0.0497840531170368,0.00626118434593081,-0.00580304907634854
4.7585763931274405,0.353090882301331,-8.93494892120361,-0.00870457384735346,-0.0303896516561508,-0.0306950751692057
4.81196641921997,0.339631259441376,-8.82114028930664,-0.0137440636754036,0.00733016710728407,-0.0271827038377523
4.65164709091187,0.29730820655822804,-8.83639526367188,0.000916270888410509,-0.00503948982805014,-0.0007635590736754241
4.687689304351808,0.29147571325302096,-8.65050220489502,-0.0157293174415827,0.00900999736040831,-0.00335966004058719
4.70234537124634,0.309720993041992,-8.99088191986084,-0.00763559062033892,0.0125223686918616,-0.0175618585199118
4.74107885360718,0.331555485725403,-8.67473030090332,-0.00916270911693573,0.0219905003905296,0.000916270888410509
4.747808933258058,0.29012975096702603,-8.91864776611328,0.0259610079228878,-0.0122169451788068,-0.000610847258940339
4.517499446868901,0.32961133122444203,-8.96725273132324,-0.00290152453817427,-0.0160347409546375,-0.00503948982805014
4.72328233718872,0.321535557508469,-8.85389232635498,0.0360399894416332,0.0007635590736754241,-0.00290152453817427
4.981707096099849,0.36655050516128496,-8.72557735443115,0.0186308417469263,-0.0152711812406778,-0.0183254182338715
4.58016157150269,0.35742789506912204,-9.12129020690918,-0.0024433890357613607,0.0236703306436539,0.0371089726686478
4.82677173614502,0.30613175034523,-8.80020332336426,0.0021379655227065104,-0.0018325417768210199,0.0279462616890669
4.89496755599976,0.329461753368378,-8.51216697692871,0.0491732060909271,-0.0797155648469925,-0.0407740548253059
4.59526634216309,0.298654168844223,-8.23160934448242,-0.0157293174415827,-0.0355818532407284,-0.000458135444205254
4.6924748420715305,0.0414257422089577,-7.5640115737915,-0.00610847258940339,-0.0484096445143223,-0.00794101413339376
5.16251468658447,-0.406630307435989,-6.623183727264402,0.0122169451788068,-0.0595576092600822,-0.0297788046300411
4.77233505249023,-0.639780938625336,-5.6219367980957005,-0.00748287886381149,-0.111632339656353,0.0137440636754036
5.02148771286011,-1.06974124908447,-5.9430236816406214,0.0117588099092245,-0.20173230767250105,0.0406213440001011
4.33893537521362,-1.35807645320892,-5.41914510726929,0.121558606624603,-0.38605546951293895,-0.0445918515324593
3.53793787956238,-1.5502499341964702,-5.27093982696533,0.4031592011451721,-0.458135455846786,-0.0363454110920429
3.4535908699035605,-2.62941288948059,-4.2191443443298295,0.516013205051422,-0.465923756361008,-0.12415470182895698
3.12622284889221,-3.87846636772156,-5.921338558197019,0.663532853126526,-0.491884768009186,-0.119878776371479
2.40314173698425,-4.37781858444214,-5.07353162765503,0.767835021018982,-0.161263674497604,0.0436755791306496
1.9778174161911,-4.8020958900451705,-4.11206579208374,1.1435060501098602,-0.897181928157806,-0.164776042103767
2.5067808628082298,-5.7631134986877415,-6.23569583892822,1.1990932226181,-1.20520162582397,-0.389415115118027
0.0704387202858925,-6.94980382919312,-7.278368473052981,1.4452645778656,-1.29087293148041,-0.4952444136142729
-1.69785726070404,-7.59825897216797,-4.75782871246338,2.14010334014893,-1.89591717720032,-0.8034168481826779
-1.5300605297088603,-9.556783676147461,-6.703791618347171,2.08130931854248,-2.94367289543152,-1.8212411403656
-3.23584389686584,-10.142427444457999,-8.34437084197998,1.82322633266449,-2.1788921356201203,-1.94188344478607
-2.9445178508758505,-10.545917510986301,-8.78794002532959,2.2376861572265603,-1.4904673099517802,-1.70197319984436
-3.33365058898926,-10.040582656860401,-9.95055294036865,2.5287549495697,-0.787687540054321,-1.48680222034454
-2.28245377540588,-11.1474132537842,-7.08036231994629,2.38627481460571,-0.7362236380577091,-1.15343236923218
-1.73644149303436,-12.028270721435499,-9.15269660949707,2.28731751441956,-0.8571714162826541,-1.05554401874542
-3.74970269203186,-11.7608728408813,-7.20448970794678,1.9044690132141104,0.0204633828252554,-0.483638316392899
-3.48409938812256,-11.063514709472699,-8.40673351287842,2.28762292861938,-0.188140958547592,-0.4760027229785921
-2.4376881122589102,-11.6004037857056,-6.06789922714233,2.1142950057983403,-0.22402822971344,-0.530368149280548
-0.23060828447341894,-11.223534584045401,-4.85443878173828,2.21600103378296,-0.807387351989746,-0.432479858398438
2.20588326454163,-10.9805135726929,-8.16595554351807,1.5147484540939298,-0.262358903884888,-0.104302167892456
1.67377948760986,-10.268649101257301,-4.79626321792603,1.4677132368087802,0.27411770820617704,0.4604261219501501
1.4008481502533,-11.0822086334229,-2.99596357345581,1.87346851825714,0.424691557884216,0.586107969284058
-0.13160525262355802,-9.85274600982666,-5.1245288848877,1.26262128353119,0.221126705408096,0.17668756842613198
0.19351953268051106,-10.018449783325199,-2.50229430198669,1.1758810281753502,-0.32665055990219105,-0.261595338582993
0.234795719385147,-9.89088153839111,-3.08674120903015,1.41548585891724,-0.585038959980011,-0.492342889308929
0.8398807644844059,-9.70992469787598,-2.17343068122864,0.735765516757965,0.15729317069053605,-0.16874656081199602
0.470638304948807,-9.9436731338501,-2.0977578163147,0.751647531986237,0.204328402876854,-0.0824643820524216
1.56939256191254,-9.74880790710449,-1.40039944648743,0.459662556648254,-0.0297788046300411,-0.0813953951001167
2.1554844379425,-9.23061275482178,-0.852891743183136,0.324207186698914,0.180047228932381,-0.117588095366955
3.74835658073425,-8.4403829574585,-4.60842704772949,0.122016742825508,0.24006296694278695,-0.0604738779366016
2.60144686698914,-9.25693321228027,-2.9911777973175,0.0864348858594894,0.391247659921646,-0.106440134346485
0.826570689678192,-9.82448101043701,-4.63504695892334,0.309546858072281,0.0875038728117943,-0.135455384850502
-1.2155538797378502,-10.721639633178699,-6.61106967926025,-0.537545561790466,0.207840785384178,-0.5557183027267459
-2.5579273700714102,-11.2296657562256,-8.648708343505861,-0.7175928354263309,0.162943512201309,-0.7492041587829591
-3.46779823303223,-12.4507532119751,-8.8329553604126,-1.00973057746887,1.04485428333282,-0.5282301902770999
-5.2517971992492685,-12.468101501464801,-8.80214786529541,-1.55995118618011,1.45855057239532,-0.31993123888969394
-5.77328300476074,-11.8525476455688,-9.34875774383545,-2.40215682983398,1.48817658424377,-0.196081966161728
-4.24740982055664,-11.6032457351685,-11.802746772766099,-2.73048734664917,1.1903885602951,-0.0125223686918616
-3.6382868289947496,-13.2224388122559,-11.930912971496598,-2.83799648284912,1.60545933246613,0.7229377031326291
-3.99033093452454,-13.931462287902804,-14.384752273559599,-2.8560163974762003,0.8477032780647281,1.31179451942444
-2.91101837158203,-13.559079170227099,-14.7605752944946,-3.3019349575042702,0.9813261032104492,1.65127289295197
-1.63833570480347,-13.0754299163818,-12.978520393371598,-3.44777464866638,0.656355381011963,1.82307362556458
1.60319113731384,-12.7986097335815,-14.536248207092301,-3.95508337020874,1.89805519580841,2.43651700019836
0.666251540184021,-11.8989086151123,-14.266307830810499,-4.49140739440918,2.2639527320861803,2.2315776348114
-1.05149602890015,-10.633554458618198,-13.3682518005371,-4.3834400177002,1.75435328483582,1.58667576313019
-0.0853938609361649,-9.56829929351807,-14.3392887115479,-4.3713755607605,0.7965448498725891,0.554649293422699
