ax,ay,az,wx,wy,wz
0.0643071085214615,1.23409831523895,10.4198455810547,-0.0423775278031826,0.34123456478118896,-0.26800924539566
-0.370289295911789,0.7513462901115421,10.388738632202099,0.0219905003905296,0.0346655808389187,-0.256250411272049
-0.252143681049347,0.728913605213165,9.9744815826416,0.0038941511884331703,-0.19753272831439997,-0.44355148077011103
0.10079765319824198,1.01306128501892,9.3490571975708,-0.029931515455246003,-0.31664794683456393,-0.513875246047974
0.5542375445365911,1.3989039659500102,8.59262657165527,-0.0789520069956779,-0.269612699747086,-0.516700446605682
0.9230313301086429,1.5966109037399299,8.24417114257812,-0.0554343871772289,0.0800209939479828,-0.477606207132339
0.5724828243255621,1.55443739891052,9.4962158203125,0.11201411485672001,0.42652410268783597,-0.4332434237003329
0.300598353147507,1.40309143066406,9.91436195373535,0.20486289262771598,-0.11567919701337802,-0.5270084738731379
0.630209684371948,0.978066265583038,8.78165912628174,0.130568608641624,-0.192569598555565,-0.8524373769760129
0.9143573641777042,0.7537391185760501,8.24476909637451,0.26167169213295,0.314815402030945,-1.33439588546753
0.9448658227920529,0.981655478477478,8.19003391265869,0.7630245685577389,0.49073940515518205,-1.60927712917328
0.7875377535820011,1.26370942592621,8.92373275756836,1.14396417140961,0.919630527496338,-1.6202723979949998
0.372083932161331,1.59511542320251,10.4814605712891,1.16320586204529,1.1072369813919098,-1.6631079912185702
-0.23240290582179998,2.22203493118286,10.4718894958496,1.02752149105072,-0.0155002493411303,-1.56926655769348
-0.524925470352173,2.6916263103485094,9.27697372436523,0.809983491897583,-0.477453500032425,-1.3505833148956299
-0.543469846248627,2.79930329322815,8.978169441223141,0.338714808225632,-0.3752892911434171,-1.35867702960968
-0.525822758674622,2.883052110672,9.73699378967285,-0.16645587980747198,-0.18684290349483498,-1.3941825628280602
-0.649651348590851,3.14805722236633,10.433304786682099,-0.396898001432419,-0.21112407743930803,-1.45045685768127
-0.801894664764404,3.44327187538147,10.346565246582001,-0.461418747901917,-0.40590801835060103,-1.2432268857955902
-0.597906529903412,3.58863568305969,9.67477989196777,-0.45889899134635903,-0.636731922626495,-0.919630527496338
-0.5641079545021059,3.43250417709351,9.04905700683594,-0.42576053738594105,-0.6430694460868841,-0.5101338028907779
-0.8551349639892579,3.18993163108826,8.79631519317627,-0.35467317700386,-0.44943088293075606,-0.27946263551712
-1.18235349655151,2.8881368637085,8.57228755950928,-0.220973998308182,-0.415299773216248,-0.207688063383102
-1.4745769500732402,2.4649064540862997,8.83699321746826,0.0007635590736754241,-0.40231928229332,-0.151719182729721
-1.6118651628494298,2.1520447731018097,9.51087188720703,0.14866495132446303,-0.32642149925231895,-0.12797249853611
-1.6037893295288101,2.02971172332764,10.192826271057099,-0.0807845517992973,-0.0543654076755047,0.0482569336891174
